series_id,site_id,city,month,metric,volume_ml,reported_value,reported_unit,method,source_url,source_system_id,source_record_id,source_sha256,preferred,notes
bluffdale_sold,nsa_utah,Bluffdale,2016-01,municipal_delivery,28.851140,23.39,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-02,municipal_delivery,16.738349,13.57,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-03,municipal_delivery,11.249354,9.12,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-04,municipal_delivery,15.689889,12.72,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-05,municipal_delivery,15.689889,12.72,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-06,municipal_delivery,33.020309,26.77,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-07,municipal_delivery,26.791226,21.72,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-08,municipal_delivery,30.318984,24.58,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-09,municipal_delivery,22.449369,18.20,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-10,municipal_delivery,19.624696,15.91,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-11,municipal_delivery,15.751563,12.77,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2016-12,municipal_delivery,12.088122,9.80,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2017-01,municipal_delivery,14.863456,12.05,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2017-02,municipal_delivery,13.703983,11.11,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2017-03,municipal_delivery,17.022049,13.80,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
bluffdale_sold,nsa_utah,Bluffdale,2017-04,municipal_delivery,15.073148,12.22,acre_feet,Individual Meter,https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,1264,108544372,67fe9cd692d3b7c3a89d6f31ff9079f1fa4d0e351b64fb4cb08e7db4c5d6874e,yes,Municipal delivery meter. City notes a corrected April 2021 reading and planned meter relocation/recalibration. Purchases include water subsequently transferred or returned; not electricity use.
